gene	pos	subunit	response
TraesCS6A01G251600	678	3	0
TraesCS6A01G252600	135	3	0
TraesCS6A01G254000	1045	3	0
TraesCS6A01G255400	713	3	0
TraesCS6A01G256900	1793	3	0
TraesCS6A01G259000	995	3	0
TraesCS6A01G262000	674	3	0
TraesCS6A01G264900	1880	3	0
TraesCS6A01G265600	990	3	0
TraesCS6A01G265800	1398	3	0
TraesCS6A01G268800	583	3	0
TraesCS6A01G270400	1320	3	0
TraesCS6A01G270600	1038	3	0
TraesCS6A01G271200	1603	3	0
TraesCS6A01G272100	576	3	0
TraesCS6A01G272800	1719	3	0
TraesCS6A01G274700	118	3	0
TraesCS6A01G274900	1650	3	0
TraesCS6A01G276300	455	3	0
TraesCS6A01G276500	1870	3	0
TraesCS6A01G276900	1970	3	0
TraesCS6A01G278800	1969	3	0
TraesCS6A01G281900	1898	3	0
TraesCS6A01G282400	1442	3	0
TraesCS6A01G282600	349	3	0
TraesCS6A01G283300	722	3	0
TraesCS6A01G283700	541	3	1
TraesCS6A01G284100	1652	3	0
TraesCS6A01G285800	893	3	0
TraesCS6A01G287700	1004	3	0
TraesCS6A01G288600	136	3	0
TraesCS6A01G289800	1219	3	0
TraesCS6A01G292600	829	3	1
TraesCS6A01G294800	432	3	0
TraesCS6A01G294900	1676	3	0
TraesCS6A01G295400	1946	3	0
TraesCS6A01G300000	1614	3	0
TraesCS6A01G301800	1930	3	0
TraesCS6A01G302800	688	3	0
TraesCS6A01G303900	1367	3	0
TraesCS6A01G304000	1367	3	0
TraesCS6A01G304100	1367	3	0
TraesCS6A01G304600	1204	3	0
TraesCS6A01G306800	1857	3	1
TraesCS6A01G306900	1765	3	0
TraesCS6A01G309000	965	3	0
TraesCS6A01G310900	1009	3	0
TraesCS6A01G312400	1903	3	1
TraesCS6A01G312900	896	3	0
TraesCS6A01G314500	139	3	1
TraesCS6A01G315000	1773	3	0
TraesCS6A01G320100	1868	3	1
TraesCS6A01G321300	658	3	1
TraesCS6A01G322900	1023	3	0
TraesCS6A01G323800	387	3	1
TraesCS6A01G327300	1266	3	0
TraesCS6A01G327500	469	3	0
TraesCS6A01G329900	449	3	0
TraesCS6A01G330700	587	3	0
TraesCS6A01G331400	522	3	0
TraesCS6A01G336100	144	3	0
TraesCS6A01G336300	876	3	0
TraesCS6A01G337300	434	3	0
TraesCS6A01G337600	1850	3	0
TraesCS6A01G338000	460	3	0
TraesCS6A01G338300	1496	3	0
TraesCS6A01G338700	1183	3	0
TraesCS6A01G339300	1091	3	0
TraesCS6A01G341000	645	3	0
TraesCS6A01G341100	905	3	0
TraesCS6A01G341400	954	3	0
TraesCS6A01G342800	407	3	0
TraesCS6A01G343100	800	3	0
TraesCS6A01G344200	402	3	0
TraesCS6A01G344400	1574	3	0
TraesCS6A01G347700	866	3	0
TraesCS6A01G352200	1538	3	0
TraesCS6A01G352700	160	3	0
TraesCS6A01G353300	1078	3	0
TraesCS6A01G354500	1373	3	0
TraesCS6A01G355800	93	3	0
TraesCS6A01G356300	388	3	0
TraesCS6A01G358200	1875	3	0
TraesCS6A01G359300	959	3	0
TraesCS6A01G359600	171	3	0
TraesCS6A01G361400	936	3	0
TraesCS6A01G361800	896	3	0
TraesCS6A01G362000	1887	3	0
TraesCS6A01G362400	686	3	0
TraesCS6A01G362800	1125	3	0
TraesCS6A01G364400	361	3	0
TraesCS6A01G369200	1488	3	0
TraesCS6A01G369300	1219	3	0
TraesCS6A01G369600	1529	3	0
TraesCS6A01G370800	1475	3	0
TraesCS6A01G372000	436	3	0
TraesCS6A01G373200	454	3	0
TraesCS6A01G374700	137	3	1
TraesCS6A01G374800	493	3	0
TraesCS6A01G375200	631	3	0
TraesCS6A01G378700	401	3	0
TraesCS6A01G379300	1627	3	0
TraesCS6A01G379400	1231	3	0
TraesCS6A01G380700	1835	3	0
TraesCS6A01G381700	966	3	0
TraesCS6A01G383700	1834	3	1
TraesCS6A01G385100	1242	3	0
TraesCS6A01G385500	559	3	0
TraesCS6A01G385800	323	3	0
TraesCS6A01G386100	673	3	0
TraesCS6A01G386600	1960	3	0
TraesCS6A01G387500	1141	3	0
TraesCS6A01G388200	383	3	0
TraesCS6A01G390300	131	3	0
TraesCS6A01G390900	393	3	0
TraesCS6A01G391200	1895	3	0
TraesCS6A01G394500	1259	3	0
TraesCS6A01G395000	687	3	0
TraesCS6A01G395800	1776	3	0
TraesCS6A01G397800	736	3	0
TraesCS6A01G402300	1856	3	0
TraesCS6A01G404800	702	3	0
TraesCS6A01G406800	1845	3	0
TraesCS6A01G407000	1342	3	0
TraesCS6A01G407400	845	3	0
TraesCS6A01G408000	795	3	0
TraesCS6A01G411800	1020	3	0
TraesCS6A01G411900	1930	3	1
TraesCS6A01G412500	1011	3	0
TraesCS6A01G413300	727	3	0
TraesCS6A01G418000	722	3	0
TraesCS6A01G418600	745	3	0
TraesCS6A01G419300	626	3	0
TraesCS6B01G002200	834	3	0
TraesCS6B01G002600	866	3	0
TraesCS6B01G004500	750	3	0
TraesCS6B01G005300	705	3	0
TraesCS6B01G006000	1574	3	0
TraesCS6B01G006100	1812	3	0
TraesCS6B01G007100	1800	3	0
TraesCS6B01G007500	1036	3	0
TraesCS6B01G009600	1688	3	0
TraesCS6B01G011600	919	3	0
TraesCS6B01G013000	1108	3	0
TraesCS6B01G017800	423	3	0
TraesCS6B01G018700	612	3	0
TraesCS6B01G019300	1925	3	0
TraesCS6B01G019600	604	3	0
TraesCS6B01G020000	1708	3	0
TraesCS6B01G022200	1750	3	0
TraesCS6B01G023200	1007	3	0
TraesCS6B01G024200	1471	3	0
TraesCS6B01G024300	771	3	0
TraesCS6B01G025900	826	3	0
TraesCS6B01G026300	10	3	0
TraesCS6B01G026400	10	3	0
TraesCS6B01G026600	10	3	0
TraesCS6B01G026800	10	3	0
TraesCS6B01G027800	1087	3	1
TraesCS6B01G028700	1879	3	0
TraesCS6B01G030400	1700	3	0
TraesCS6B01G031800	582	3	0
TraesCS6B01G035000	1048	3	0
TraesCS6B01G035600	1982	3	0
TraesCS6B01G036600	936	3	0
TraesCS6B01G038200	405	3	0
TraesCS6B01G038700	1748	3	0
TraesCS6B01G039200	547	3	0
TraesCS6B01G039700	813	3	0
TraesCS6B01G040300	1612	3	0
TraesCS6B01G041400	1529	3	0
TraesCS6B01G042200	1559	3	0
TraesCS6B01G044100	551	3	0
TraesCS6B01G044800	279	3	0
TraesCS6B01G045800	1722	3	0
TraesCS6B01G046800	1613	3	0
TraesCS6B01G048300	1857	3	0
TraesCS6B01G048600	1971	3	0
TraesCS6B01G049300	1790	3	0
TraesCS6B01G050600	1	3	0
TraesCS6B01G051700	1820	3	0
TraesCS6B01G056100	1356	3	1
TraesCS6B01G057300	585	3	0
TraesCS6B01G057800	333	3	0
TraesCS6B01G064300	1417	3	0
TraesCS6B01G065500	1561	3	0
TraesCS6B01G068700	1652	3	0
TraesCS6B01G069500	642	3	0
TraesCS6B01G073100	1841	3	0
TraesCS6B01G074100	15	3	1
TraesCS6B01G074500	1652	3	0
TraesCS6B01G074900	1142	3	0
TraesCS6B01G075100	1281	3	0
TraesCS6B01G075900	1026	3	0
TraesCS6B01G076400	1721	3	0
TraesCS6B01G079000	506	3	0
TraesCS6B01G079600	1152	3	0
TraesCS6B01G081600	403	3	0
TraesCS6B01G083000	577	3	0
TraesCS6B01G084600	347	3	0
TraesCS6B01G086800	1597	3	0
TraesCS6B01G088100	441	3	0
TraesCS6B01G088900	209	3	0
TraesCS6B01G089500	1940	3	0
TraesCS6B01G090400	823	3	0
TraesCS6B01G090700	1609	3	0
TraesCS6B01G090900	1576	3	0
TraesCS6B01G091400	629	3	0
TraesCS6B01G093900	1060	3	0
TraesCS6B01G095400	1061	3	0
TraesCS6B01G095500	593	3	0
TraesCS6B01G098100	1644	3	0
TraesCS6B01G098900	935	3	0
TraesCS6B01G099400	643	3	0
TraesCS6B01G100000	228	3	0
TraesCS6B01G101100	659	3	0
TraesCS6B01G101200	659	3	0
TraesCS6B01G101500	165	3	0
TraesCS6B01G102500	1288	3	0
TraesCS6B01G103700	920	3	0
TraesCS6B01G106800	359	3	0
TraesCS6B01G107100	916	3	0
TraesCS6B01G107300	706	3	0
TraesCS6B01G109000	695	3	0
TraesCS6B01G110300	1684	3	0
TraesCS6B01G110900	1909	3	0
TraesCS6B01G111500	57	3	0
TraesCS6B01G115400	160	3	0
TraesCS6B01G116100	1728	3	0
TraesCS6B01G117400	837	3	0
TraesCS6B01G119000	1930	3	0
TraesCS6B01G119600	211	3	0
TraesCS6B01G121600	381	3	0
TraesCS6B01G122500	1645	3	0
TraesCS6B01G123300	974	3	0
TraesCS6B01G126500	305	3	0
TraesCS6B01G127600	991	3	0
TraesCS6B01G128200	743	3	1
TraesCS6B01G128600	785	3	0
TraesCS6B01G130900	505	3	0
TraesCS6B01G131500	1388	3	0
TraesCS6B01G133600	201	3	0
TraesCS6B01G134500	665	3	0
TraesCS6B01G135600	1278	3	0
TraesCS6B01G137200	1732	3	0
TraesCS6B01G138300	124	3	0
TraesCS6B01G138600	190	3	0
TraesCS6B01G141700	251	3	1
TraesCS6B01G142800	1521	3	0
TraesCS6B01G143900	1689	3	0
TraesCS6B01G145300	1931	3	0
TraesCS6B01G146600	1327	3	0
TraesCS6B01G148700	881	3	0
TraesCS6B01G149500	1258	3	0
TraesCS6B01G150000	454	3	0
TraesCS6B01G151900	1384	3	0
TraesCS6B01G154100	1222	3	0
TraesCS6B01G154200	379	3	0
TraesCS6B01G155400	1329	3	0
TraesCS6B01G155500	260	3	0
TraesCS6B01G156200	1932	3	0
TraesCS6B01G157000	837	3	0
TraesCS6B01G158800	1951	3	0
TraesCS6B01G164900	1116	3	1
TraesCS6B01G166100	1099	3	0
TraesCS6B01G167700	1655	3	0
TraesCS6B01G175500	1951	3	0
TraesCS6B01G176700	1206	3	0
TraesCS6B01G178500	1259	3	1
TraesCS6B01G182300	1986	3	0
TraesCS6B01G184100	16	3	1
TraesCS6B01G184600	1101	3	0
TraesCS6B01G184800	685	3	0
TraesCS6B01G185700	1516	3	0
TraesCS6B01G189400	824	3	0
TraesCS6B01G191100	1756	3	0
TraesCS6B01G192200	557	3	1
TraesCS6B01G194300	211	3	0
TraesCS6B01G194500	294	3	0
TraesCS6B01G195100	497	3	0
TraesCS6B01G195200	1525	3	0
TraesCS6B01G196800	390	3	0
TraesCS6B01G199100	1256	3	0
TraesCS6B01G200600	1554	3	0
TraesCS6B01G200800	391	3	0
TraesCS6B01G201000	1465	3	0
TraesCS6B01G204100	655	3	0
TraesCS6B01G205500	1444	3	0
TraesCS6B01G205800	735	3	0
TraesCS6B01G207300	788	3	0
TraesCS6B01G208400	334	3	0
TraesCS6B01G209300	1322	3	0
TraesCS6B01G211200	1636	3	0
TraesCS6B01G211800	1688	3	0
TraesCS6B01G214200	1428	3	0
TraesCS6B01G217300	990	3	1
TraesCS6B01G218400	1503	3	0
TraesCS6B01G219900	1226	3	0
TraesCS6B01G221200	736	3	0
TraesCS6B01G221400	1605	3	0
TraesCS6B01G221900	1467	3	0
TraesCS6B01G223300	636	3	0
TraesCS6B01G223900	1169	3	0
TraesCS6B01G224000	1142	3	0
TraesCS6B01G224300	1490	3	0
TraesCS6B01G225100	1211	3	0
TraesCS6B01G225800	1407	3	0
TraesCS6B01G226200	724	3	0
TraesCS6B01G227000	1108	3	0
TraesCS6B01G227700	1752	3	0
TraesCS6B01G231700	1720	3	0
TraesCS6B01G232600	1278	3	0
TraesCS6B01G232900	859	3	0
TraesCS6B01G233000	1815	3	0
TraesCS6B01G233100	855	3	0
TraesCS6B01G233400	289	3	0
TraesCS6B01G235500	370	3	0
TraesCS6B01G235600	1384	3	0
TraesCS6B01G236200	1701	3	0
TraesCS6B01G236600	1708	3	0
TraesCS6B01G238600	1638	3	0
TraesCS6B01G240800	1110	3	0
TraesCS6B01G240900	143	3	0
TraesCS6B01G242700	1773	3	0
TraesCS6B01G243100	324	3	0
TraesCS6B01G244100	1093	3	0
TraesCS6B01G245100	916	3	0
TraesCS6B01G245600	1720	3	0
TraesCS6B01G246600	1282	3	0
TraesCS6B01G246700	66	3	0
TraesCS6B01G247300	1000	3	0
TraesCS6B01G247700	582	3	0
TraesCS6B01G248800	139	3	0
TraesCS6B01G249200	1043	3	0
TraesCS6B01G250800	1398	3	0
TraesCS6B01G251400	321	3	0
TraesCS6B01G257800	896	3	1
TraesCS6B01G259100	232	3	0
TraesCS6B01G260100	373	3	1
TraesCS6B01G261900	341	3	1
TraesCS6B01G263000	1098	3	0
TraesCS6B01G268100	623	3	0
TraesCS6B01G269900	1586	3	0
TraesCS6B01G270900	1775	3	0
TraesCS6B01G271200	374	3	0
TraesCS6B01G272700	139	3	0
TraesCS6B01G274200	1312	3	0
TraesCS6B01G277300	1404	3	0
TraesCS6B01G278100	1577	3	1
TraesCS6B01G280000	1927	3	0
TraesCS6B01G280300	1426	3	0
TraesCS6B01G280400	404	3	0
TraesCS6B01G286200	378	3	0
TraesCS6B01G288700	1699	3	0
TraesCS6B01G289000	950	3	0
TraesCS6B01G291500	1498	3	0
TraesCS6B01G292900	928	3	0
TraesCS6B01G295900	583	3	0
TraesCS6B01G296500	1544	3	0
TraesCS6B01G298200	1493	3	0
TraesCS6B01G298500	1733	3	1
TraesCS6B01G299600	1621	3	0
TraesCS6B01G302000	880	3	0
TraesCS6B01G302200	118	3	0
TraesCS6B01G302800	1492	3	0
TraesCS6B01G304200	1867	3	1
TraesCS6B01G304600	1664	3	0
TraesCS6B01G306300	1653	3	0
TraesCS6B01G310800	1430	3	0
TraesCS6B01G313900	1417	3	1
TraesCS6B01G314300	231	3	0
TraesCS6B01G315500	433	3	0
TraesCS6B01G316900	1707	3	0
TraesCS6B01G317800	1326	3	0
TraesCS6B01G320700	128	3	0
TraesCS6B01G321400	151	3	0
TraesCS6B01G322800	1391	3	0
TraesCS6B01G323100	163	3	0
TraesCS6B01G325300	1152	3	0
TraesCS6B01G325400	644	3	0
TraesCS6B01G325700	1778	3	0
TraesCS6B01G326100	685	3	0
TraesCS6B01G326500	430	3	0
TraesCS6B01G326700	1106	3	0
TraesCS6B01G329100	1456	3	0
TraesCS6B01G329600	1344	3	0
TraesCS6B01G335400	1937	3	0
TraesCS6B01G336900	1933	3	0
TraesCS6B01G337300	453	3	1
TraesCS6B01G338400	1250	3	0
TraesCS6B01G339700	762	3	0
TraesCS6B01G341600	1572	3	0
TraesCS6B01G343700	1964	3	0
TraesCS6B01G344500	172	3	1
TraesCS6B01G347000	611	3	0
TraesCS6B01G347100	978	3	0
TraesCS6B01G352000	670	3	1
TraesCS6B01G353500	1046	3	0
TraesCS6B01G354400	376	3	1
TraesCS6B01G354500	1310	3	0
TraesCS6B01G355100	9	3	0
TraesCS6B01G358200	1643	3	0
TraesCS6B01G358600	611	3	0
TraesCS6B01G358800	479	3	0
TraesCS6B01G358900	22	3	0
TraesCS6B01G361000	1613	3	0
TraesCS6B01G361600	641	3	0
TraesCS6B01G364000	1232	3	0
TraesCS6B01G365500	1768	3	0
TraesCS6B01G366500	1300	3	0
TraesCS6B01G366700	998	3	0
TraesCS6B01G367600	1550	3	0
TraesCS6B01G368700	455	3	0
TraesCS6B01G369500	302	3	0
TraesCS6B01G370600	1542	3	1
TraesCS6B01G372600	936	3	0
TraesCS6B01G372800	1768	3	0
TraesCS6B01G372900	949	3	0
TraesCS6B01G373300	938	3	0
TraesCS6B01G373400	1131	3	0
TraesCS6B01G373800	160	3	0
TraesCS6B01G378300	1549	3	0
TraesCS6B01G385900	1892	3	0
TraesCS6B01G387200	215	3	0
TraesCS6B01G389300	847	3	0
TraesCS6B01G392100	1337	3	0
TraesCS6B01G393300	1310	3	0
TraesCS6B01G395000	670	3	0
TraesCS6B01G395500	449	3	0
TraesCS6B01G396000	1112	3	0
TraesCS6B01G397900	1147	3	0
TraesCS6B01G398800	1820	3	0
TraesCS6B01G403700	857	3	0
TraesCS6B01G404000	1652	3	0
TraesCS6B01G405500	1079	3	0
TraesCS6B01G405900	807	3	0
TraesCS6B01G409000	366	3	0
TraesCS6B01G409100	1640	3	0
TraesCS6B01G409600	478	3	0
TraesCS6B01G409700	444	3	0
TraesCS6B01G410900	1562	3	0
TraesCS6B01G413500	1903	3	0
TraesCS6B01G414200	1175	3	0
TraesCS6B01G418700	1164	3	0
TraesCS6B01G419900	1796	3	0
TraesCS6B01G424600	493	3	0
TraesCS6B01G424700	1026	3	0
TraesCS6B01G425800	1877	3	0
TraesCS6B01G427600	1900	3	0
TraesCS6B01G428000	1833	3	0
TraesCS6B01G430600	581	3	0
TraesCS6B01G430700	1619	3	0
TraesCS6B01G431500	505	3	0
TraesCS6B01G433200	58	3	0
TraesCS6B01G433900	1253	3	0
TraesCS6B01G434900	1337	3	0
TraesCS6B01G437400	738	3	0
TraesCS6B01G438000	600	3	0
TraesCS6B01G438400	336	3	0
TraesCS6B01G441600	1637	3	0
TraesCS6B01G441900	1355	3	0
TraesCS6B01G442500	1098	3	0
TraesCS6B01G443800	1891	3	0
TraesCS6B01G444100	30	3	0
TraesCS6B01G446700	1013	3	0
TraesCS6B01G448100	1093	3	0
TraesCS6B01G448600	580	3	0
TraesCS6B01G449300	57	3	0
TraesCS6B01G450900	759	3	0
TraesCS6B01G452900	1752	3	0
TraesCS6B01G453600	875	3	0
TraesCS6B01G456800	1984	3	0
TraesCS6B01G458300	1673	3	0
TraesCS6B01G460600	437	3	0
TraesCS6B01G462500	1094	3	0
TraesCS6B01G464300	294	3	0
TraesCS6B01G464400	377	3	0
TraesCS6B01G464700	1515	3	0
TraesCS6B01G465400	893	3	0
TraesCS6B01G466800	901	3	0
TraesCS6B01G467200	1662	3	0
TraesCS6B01G468400	1272	3	0
TraesCS6B01G469700	880	3	0
TraesCS6B01G470200	559	3	0
TraesCS6B01G470300	467	3	0
TraesCS6B01G472600	1802	3	0
TraesCS6B01G473100	15	3	0
TraesCS6B01G473200	1678	3	0
TraesCS6B01G473500	1737	3	0
TraesCS6D01G000800	1029	3	0
TraesCS6D01G001800	1607	3	0
TraesCS6D01G004900	466	3	0
TraesCS6D01G005700	1947	3	0
TraesCS6D01G008300	1546	3	0
TraesCS6D01G009900	1933	3	0
TraesCS6D01G011900	1944	3	0
TraesCS6D01G015300	1147	3	0
TraesCS6D01G016500	958	3	0
TraesCS6D01G017100	858	3	1
TraesCS6D01G017400	1321	3	0
TraesCS6D01G020100	592	3	0
TraesCS6D01G021300	164	3	0
TraesCS6D01G022100	1241	3	0
TraesCS6D01G022200	822	3	0
TraesCS6D01G023100	890	3	0
TraesCS6D01G023900	555	3	0
TraesCS6D01G032300	1115	3	0
TraesCS6D01G035200	1896	3	0
TraesCS6D01G036800	1408	3	0
TraesCS6D01G037500	1259	3	0
TraesCS6D01G038600	1002	3	0
TraesCS6D01G039300	243	3	0
TraesCS6D01G039700	1232	3	0
TraesCS6D01G039900	1777	3	0
TraesCS6D01G041200	1631	3	0
TraesCS6D01G043300	236	3	0
TraesCS6D01G043900	1449	3	0
TraesCS6D01G047900	1124	3	0
TraesCS6D01G050300	1062	3	0
TraesCS6D01G050600	1949	3	0
TraesCS6D01G051000	1808	3	0
TraesCS6D01G052300	25	3	0
TraesCS6D01G054100	168	3	0
TraesCS6D01G055200	137	3	1
TraesCS6D01G056500	1000	3	0
TraesCS6D01G057800	1712	3	1
TraesCS6D01G060900	1512	3	0
TraesCS6D01G063400	1958	3	0
TraesCS6D01G063900	68	3	0
TraesCS6D01G064000	683	3	0
TraesCS6D01G065000	1343	3	0
TraesCS6D01G066300	906	3	0
TraesCS6D01G067200	998	3	0
TraesCS6D01G067500	1852	3	0
TraesCS6D01G067800	1666	3	0
TraesCS6D01G073900	1637	3	0
TraesCS6D01G075700	245	3	0
TraesCS6D01G076300	1589	3	0
TraesCS6D01G077200	243	3	0
TraesCS6D01G083600	563	3	0
TraesCS6D01G083700	132	3	0
TraesCS6D01G084700	1013	3	0
TraesCS6D01G085300	1594	3	0
TraesCS6D01G086600	351	3	0
TraesCS6D01G087300	1312	3	0
TraesCS6D01G087400	1024	3	1
TraesCS6D01G087500	666	3	0
TraesCS6D01G091100	526	3	0
TraesCS6D01G094700	570	3	1
TraesCS6D01G097400	229	3	1
TraesCS6D01G098000	887	3	0
TraesCS6D01G098400	124	3	0
TraesCS6D01G100400	1673	3	0
TraesCS6D01G101300	1616	3	0
TraesCS6D01G101700	274	3	0
TraesCS6D01G101800	1542	3	0
TraesCS6D01G102000	61	3	0
TraesCS6D01G102200	312	3	0
TraesCS6D01G102700	254	3	1
TraesCS6D01G103600	1565	3	0
TraesCS6D01G104000	556	3	0
TraesCS6D01G104800	823	3	1
TraesCS6D01G108500	1330	3	0
TraesCS6D01G109600	7	3	0
TraesCS6D01G110200	469	3	0
TraesCS6D01G110900	102	3	0
TraesCS6D01G111600	469	3	0
TraesCS6D01G112400	1503	3	1
TraesCS6D01G112700	790	3	0
TraesCS6D01G113800	1682	3	0
TraesCS6D01G114800	1408	3	0
TraesCS6D01G115500	284	3	0
TraesCS6D01G119800	1110	3	0
TraesCS6D01G120400	1811	3	0
TraesCS6D01G120500	257	3	0
TraesCS6D01G123600	1738	3	0
TraesCS6D01G123700	247	3	0
TraesCS6D01G124000	1374	3	0
TraesCS6D01G124100	1525	3	0
TraesCS6D01G126300	72	3	0
TraesCS6D01G126600	1938	3	0
TraesCS6D01G128600	857	3	0
TraesCS6D01G129700	1593	3	0
TraesCS6D01G130400	298	3	0
TraesCS6D01G132600	512	3	0
TraesCS6D01G135500	1502	3	0
TraesCS6D01G136300	1560	3	0
TraesCS6D01G138100	605	3	0
TraesCS6D01G138900	8	3	0
TraesCS6D01G139300	81	3	0
TraesCS6D01G139400	982	3	0
TraesCS6D01G139800	1226	3	0
TraesCS6D01G140100	1118	3	1
TraesCS6D01G142100	1148	3	0
TraesCS6D01G144400	588	3	1
TraesCS6D01G145700	1916	3	0
TraesCS6D01G146700	1111	3	0
TraesCS6D01G147300	1962	3	0
TraesCS6D01G148800	985	3	0
TraesCS6D01G148900	608	3	0
TraesCS6D01G149500	639	3	0
TraesCS6D01G150400	830	3	0
TraesCS6D01G152800	710	3	0
TraesCS6D01G153100	1675	3	1
TraesCS6D01G155400	318	3	0
TraesCS6D01G155600	295	3	0
TraesCS6D01G156500	1263	3	0
TraesCS6D01G157100	606	3	0
TraesCS6D01G159200	1674	3	0
TraesCS6D01G163100	1649	3	0
TraesCS6D01G167500	1182	3	0
TraesCS6D01G168600	287	3	0
TraesCS6D01G168800	371	3	0
TraesCS6D01G170000	1685	3	0
TraesCS6D01G172900	1180	3	0
TraesCS6D01G173000	584	3	0
TraesCS6D01G173300	309	3	0
TraesCS6D01G175200	1948	3	0
TraesCS6D01G175300	611	3	0
TraesCS6D01G175400	1852	3	0
TraesCS6D01G176200	999	3	0
TraesCS6D01G177300	749	3	0
TraesCS6D01G177900	237	3	0
TraesCS6D01G178300	1131	3	0
TraesCS6D01G179300	1672	3	0
TraesCS6D01G180100	797	3	0
TraesCS6D01G181600	1360	3	0
TraesCS6D01G181900	1086	3	0
TraesCS6D01G182000	1793	3	0
TraesCS6D01G182500	381	3	0
TraesCS6D01G184200	1228	3	0
TraesCS6D01G184300	1303	3	0
TraesCS6D01G184500	1198	3	0
TraesCS6D01G185500	1378	3	1
TraesCS6D01G185900	869	3	0
TraesCS6D01G187300	1643	3	0
TraesCS6D01G189600	724	3	0
TraesCS6D01G189700	247	3	1
TraesCS6D01G191200	155	3	0
TraesCS6D01G192500	1810	3	0
TraesCS6D01G195300	1803	3	0
TraesCS6D01G195700	325	3	0
TraesCS6D01G196900	1664	3	0
TraesCS6D01G199400	65	3	1
TraesCS6D01G199600	995	3	0
TraesCS6D01G199800	998	3	0
TraesCS6D01G200100	1746	3	0
TraesCS6D01G201800	1915	3	0
TraesCS6D01G207600	1985	3	0
TraesCS6D01G207700	1821	3	0
TraesCS6D01G208500	908	3	0
TraesCS6D01G208600	1618	3	0
TraesCS6D01G209200	1052	3	0
TraesCS6D01G211900	1134	3	1
TraesCS6D01G213000	231	3	0
TraesCS6D01G214500	453	3	0
TraesCS6D01G214800	366	3	0
TraesCS6D01G216000	305	3	1
TraesCS6D01G217900	1772	3	0
TraesCS6D01G221300	1472	3	0
TraesCS6D01G223800	1374	3	0
TraesCS6D01G224000	1723	3	0
TraesCS6D01G224600	468	3	0
TraesCS6D01G226100	417	3	0
TraesCS6D01G228500	1000	3	0
TraesCS6D01G229100	1959	3	0
TraesCS6D01G229400	1425	3	0
TraesCS6D01G229500	1483	3	0
TraesCS6D01G229600	1564	3	0
TraesCS6D01G230800	1564	3	0
TraesCS6D01G230900	816	3	0
TraesCS6D01G232100	535	3	0
TraesCS6D01G233200	1430	3	0
TraesCS6D01G234100	168	3	0
TraesCS6D01G235900	1827	3	0
TraesCS6D01G238400	1835	3	0
TraesCS6D01G239000	1518	3	0
TraesCS6D01G239200	1769	3	0
TraesCS6D01G243400	1423	3	0
TraesCS6D01G244600	1606	3	0
TraesCS6D01G244900	1663	3	0
TraesCS6D01G246100	583	3	0
TraesCS6D01G246800	1632	3	0
TraesCS6D01G249400	1080	3	0
TraesCS6D01G253200	1526	3	0
TraesCS6D01G254000	1836	3	0
TraesCS6D01G255700	1515	3	0
TraesCS6D01G255800	882	3	0
TraesCS6D01G256700	670	3	0
TraesCS6D01G257000	757	3	1
TraesCS6D01G257400	1672	3	0
TraesCS6D01G261900	1800	3	0
TraesCS6D01G262100	1782	3	0
TraesCS6D01G262500	1204	3	0
TraesCS6D01G263600	1596	3	0
TraesCS6D01G265700	647	3	0
TraesCS6D01G266100	1705	3	0
TraesCS6D01G266300	1832	3	0
TraesCS6D01G268500	650	3	0
TraesCS6D01G268900	1429	3	0
TraesCS6D01G271300	129	3	0
TraesCS6D01G271800	1067	3	0
TraesCS6D01G272400	149	3	0
TraesCS6D01G273800	155	3	0
TraesCS6D01G275200	767	3	0
TraesCS6D01G275800	959	3	0
TraesCS6D01G277200	361	3	0
TraesCS6D01G277800	523	3	0
TraesCS6D01G280900	988	3	0
TraesCS6D01G281500	1841	3	0
TraesCS6D01G281600	337	3	0
TraesCS6D01G283100	1762	3	0
TraesCS6D01G285100	143	3	1
TraesCS6D01G286000	1670	3	0
TraesCS6D01G287700	1468	3	0
TraesCS6D01G287800	427	3	1
TraesCS6D01G289200	607	3	0
TraesCS6D01G289800	308	3	1
TraesCS6D01G292300	8	3	0
TraesCS6D01G292400	4	3	0
TraesCS6D01G294900	661	3	0
TraesCS6D01G296000	1384	3	0
TraesCS6D01G301000	668	3	0
TraesCS6D01G301300	351	3	0
TraesCS6D01G301600	757	3	0
TraesCS6D01G301800	587	3	0
TraesCS6D01G302700	965	3	0
TraesCS6D01G305900	1098	3	0
TraesCS6D01G307100	467	3	0
TraesCS6D01G307300	22	3	0
TraesCS6D01G308100	978	3	0
TraesCS6D01G310400	843	3	0
TraesCS6D01G310500	674	3	0
TraesCS6D01G311700	1436	3	0
TraesCS6D01G314500	936	3	0
TraesCS6D01G316100	1468	3	0
TraesCS6D01G319000	779	3	0
TraesCS6D01G320500	40	3	0
TraesCS6D01G321600	947	3	0
TraesCS6D01G322200	164	3	1
TraesCS6D01G322300	166	3	1
TraesCS6D01G322900	1941	3	0
TraesCS6D01G323400	489	3	0
TraesCS6D01G324200	230	3	0
TraesCS6D01G325000	1493	3	0
TraesCS6D01G328500	1827	3	0
TraesCS6D01G330800	366	3	1
TraesCS6D01G331800	1619	3	0
TraesCS6D01G333600	626	3	0
TraesCS6D01G335100	1216	3	0
TraesCS6D01G335700	1052	3	0
TraesCS6D01G338500	129	3	0
TraesCS6D01G338600	85	3	0
TraesCS6D01G345200	1283	3	0
TraesCS6D01G347600	865	3	0
